segment_id,sample_index,time_step,is_missing,gate_mean,lnn_bias,lstm_bias,gate_ch1,gate_ch2,gate_ch3,gate_ch4,gate_ch5,gate_ch6
3,6086,11,0,0.07015831023454666,0.07015831023454666,0.9298416897654533,0.21899449825286865,0.007311995606869459,0.004593959543853998,0.015147372148931026,0.0996139720082283,0.07528804987668991
3,6086,12,1,0.058581095188856125,0.058581095188856125,0.9414189048111439,0.1808936595916748,0.004506948869675398,0.003592970548197627,0.01207753922790289,0.09039203077554703,0.060023434460163116
3,6086,13,1,0.025772249326109886,0.025772249326109886,0.9742277506738901,0.038041021674871445,0.0009396805544383824,0.00039490830386057496,0.004863003268837929,0.07726888358592987,0.033125992864370346
3,6086,14,1,0.05922931432723999,0.05922931432723999,0.94077068567276,0.2337515950202942,0.0035334324929863214,0.003978842403739691,0.010794674046337605,0.03238726407289505,0.07093005627393723
3,6086,15,1,0.04313332960009575,0.04313332960009575,0.9568666703999043,0.06271035224199295,0.003827602369710803,0.0007888027466833591,0.013697084039449692,0.10007916390895844,0.07769697159528732
3,6086,16,1,0.034990113228559494,0.034990113228559494,0.9650098867714405,0.08417486399412155,0.0016364814946427941,0.0013630377361550927,0.011995256878435612,0.07016080617904663,0.040610238909721375
3,6086,17,1,0.05280894413590431,0.05280894413590431,0.9471910558640957,0.08418312668800354,0.007146421354264021,0.0014226014027372003,0.019629115238785744,0.09368804842233658,0.1107843667268753
3,6086,18,0,0.07630325108766556,0.07630325108766556,0.9236967489123344,0.22572074830532074,0.01006157323718071,0.004810229409486055,0.020316107198596,0.09619470685720444,0.10071614384651184
3,6086,19,1,0.054747868329286575,0.054747868329286575,0.9452521316707134,0.20678763091564178,0.003083782969042659,0.004450791981071234,0.01275982428342104,0.03971616551280022,0.06168901175260544
3,6086,20,1,0.06006902456283569,0.06006902456283569,0.9399309754371643,0.18308132886886597,0.004072715062648058,0.005033409688621759,0.015732325613498688,0.0985153317451477,0.05397902429103851
3,6086,21,1,0.054494064301252365,0.054494064301252365,0.9455059356987476,0.18813695013523102,0.00419952068477869,0.004189025145024061,0.014482548460364342,0.034219566732645035,0.08173675835132599
3,6086,22,1,0.06262771040201187,0.06262771040201187,0.9373722895979881,0.17424170672893524,0.006147512700408697,0.004226266406476498,0.014870389364659786,0.10126543045043945,0.07501494139432907
3,6086,23,1,0.051133424043655396,0.051133424043655396,0.9488665759563446,0.17953194677829742,0.002123108599334955,0.005826369393616915,0.012620913796126842,0.07283858209848404,0.03385964035987854
3,6086,24,1,0.07321125268936157,0.07321125268936157,0.9267887473106384,0.20311623811721802,0.008084367960691452,0.005032525863498449,0.014788122847676277,0.1255999207496643,0.08264634013175964
3,6086,25,1,0.023213595151901245,0.023213595151901245,0.9767864048480988,0.0479816198348999,0.0008498551324009895,0.0005963987205177546,0.005908830091357231,0.04974306747317314,0.03420179337263107
3,6086,26,1,0.06125326827168465,0.06125326827168465,0.9387467317283154,0.23021633923053741,0.003952701110392809,0.003580135991796851,0.00964866392314434,0.0478140190243721,0.07230775058269501
3,6086,27,1,0.06464417278766632,0.06464417278766632,0.9353558272123337,0.1960466355085373,0.004208739846944809,0.0037234555929899216,0.01298327837139368,0.11699703335762024,0.05390588194131851
3,6086,28,1,0.03220442682504654,0.03220442682504654,0.9677955731749535,0.041192617267370224,0.001480097882449627,0.00035952270263805985,0.006780172232538462,0.09317739307880402,0.050236742943525314
3,6086,29,1,0.08946385234594345,0.08946385234594345,0.9105361476540565,0.2770303189754486,0.009770271368324757,0.0062627908773720264,0.015395634807646275,0.14086301624774933,0.08746106922626495
4,9129,0,1,0.11639720946550369,0.11639720946550369,0.8836027905344963,0.288363516330719,0.02048124559223652,0.005117728840559721,0.018370721489191055,0.2251526564359665,0.14089740812778473
4,9129,1,1,0.06924241036176682,0.06924241036176682,0.9307575896382332,0.21915149688720703,0.004300312604755163,0.001367855235002935,0.005896841175854206,0.10762762278318405,0.07711032032966614
4,9129,2,1,0.07128163427114487,0.07128163427114487,0.9287183657288551,0.21251580119132996,0.005358015652745962,0.002161626471206546,0.010449355468153954,0.11429978907108307,0.08290524780750275
4,9129,3,1,0.08032248169183731,0.08032248169183731,0.9196775183081627,0.230378195643425,0.007245408836752176,0.0031987852416932583,0.008813329041004181,0.1428704708814621,0.08942873775959015
4,9129,4,1,0.07987727969884872,0.07987727969884872,0.9201227203011513,0.23801404237747192,0.006872032769024372,0.002586015500128269,0.007418355438858271,0.1372031420469284,0.08717004954814911
4,9129,5,1,0.06437363475561142,0.06437363475561142,0.9356263652443886,0.22204631567001343,0.0029419302009046078,0.0018347882432863116,0.005793887190520763,0.09808216989040375,0.05554273724555969
4,9129,6,1,0.07051967829465866,0.07051967829465866,0.9294803217053413,0.05529041588306427,0.007168684620410204,0.00039118819404393435,0.012800096534192562,0.20463337004184723,0.14283429086208344
4,9129,7,1,0.07160061597824097,0.07160061597824097,0.928399384021759,0.10715769976377487,0.008085152134299278,0.0008981006685644388,0.020858462899923325,0.1782079041004181,0.11439640820026398
4,9129,8,1,0.13450132310390472,0.13450132310390472,0.8654986768960953,0.3024543821811676,0.029072580859065056,0.0013878027675673366,0.01928418129682541,0.27236121892929077,0.18244779109954834
4,9129,9,1,0.11145170778036118,0.11145170778036118,0.8885482922196388,0.2539175748825073,0.009863268584012985,0.0019504906376823783,0.01969303749501705,0.3015015721321106,0.08178424090147018
4,9129,10,1,0.11144313961267471,0.11144313961267471,0.8885568603873253,0.09140931069850922,0.02265513502061367,0.00036567036295309663,0.01740129664540291,0.30584660172462463,0.23098087310791016
4,9129,11,1,0.13204579055309296,0.13204579055309296,0.867954209446907,0.2802446782588959,0.024002384394407272,0.0024497234262526035,0.019040504470467567,0.32312509417533875,0.14341232180595398
4,9129,12,1,0.09836086630821228,0.09836086630821228,0.9016391336917877,0.22982056438922882,0.013902279548346996,0.004410360474139452,0.01730833388864994,0.20777079463005066,0.11695288866758347
4,9129,13,1,0.1068248376250267,0.1068248376250267,0.8931751623749733,0.23543010652065277,0.02347448281943798,0.005454174242913723,0.012708568014204502,0.18557198345661163,0.17830964922904968
4,9129,14,1,0.047856759279966354,0.047856759279966354,0.9521432407200336,0.0859723836183548,0.005266171880066395,0.0022397043649107218,0.008338608779013157,0.07080496847629547,0.11451871693134308
4,9129,15,1,0.1111922487616539,0.1111922487616539,0.8888077512383461,0.33883392810821533,0.017850017175078392,0.009150790981948376,0.0050466302782297134,0.15353362262248993,0.1427384614944458
4,9129,16,1,0.06680390983819962,0.06680390983819962,0.9331960901618004,0.17885765433311462,0.008416729979217052,0.009113972075283527,0.011515886522829533,0.06844406574964523,0.12447517365217209
4,9129,17,1,0.08379314094781876,0.08379314094781876,0.9162068590521812,0.1821550875902176,0.01279668603092432,0.008962096646428108,0.011369312182068825,0.1576712429523468,0.12980443239212036
4,9129,18,1,0.06328283995389938,0.06328283995389938,0.9367171600461006,0.15021343529224396,0.007308545522391796,0.00690425606444478,0.009114580228924751,0.07014337182044983,0.13601282238960266
4,9129,19,1,0.05245523154735565,0.05245523154735565,0.9475447684526443,0.14095652103424072,0.00305726146325469,0.0044157239608466625,0.007180572487413883,0.09997478127479553,0.05914654582738876
4,9129,20,1,0.0913717970252037,0.0913717970252037,0.9086282029747963,0.284389853477478,0.008110729046165943,0.0036684528458863497,0.004631456453353167,0.13196051120758057,0.11546973139047623
4,9129,21,1,0.08017335832118988,0.08017335832118988,0.9198266416788101,0.24890907108783722,0.007844198495149612,0.0022233319468796253,0.007199913263320923,0.10137774795293808,0.11348586529493332
4,9129,22,0,0.07462864369153976,0.07462864369153976,0.9253713563084602,0.23576109111309052,0.0060967933386564255,0.0028428153600543737,0.009329617023468018,0.09806401282548904,0.09567756205797195
4,9129,23,1,0.06874189525842667,0.06874189525842667,0.9312581047415733,0.22502070665359497,0.004366706125438213,0.001179800950922072,0.007084531243890524,0.0898938924074173,0.08490574359893799
4,9129,24,1,0.0739230066537857,0.0739230066537857,0.9260769933462143,0.2341281920671463,0.005353031679987907,0.0015636143507435918,0.013691415078938007,0.10635156184434891,0.0824502483010292
4,9129,25,0,0.10429352521896362,0.10429352521896362,0.8957064747810364,0.2382274866104126,0.015143894590437412,0.003127041971310973,0.020297838374972343,0.22473515570163727,0.12422970682382584
4,9129,26,1,0.09677144885063171,0.09677144885063171,0.9032285511493683,0.2620059847831726,0.012929026037454605,0.003894776338711381,0.01485482044517994,0.15297681093215942,0.13396728038787842
4,9129,27,1,0.12494631856679916,0.12494631856679916,0.8750536814332008,0.2943502366542816,0.024737266823649406,0.005260597914457321,0.011854506097733974,0.24157452583312988,0.17190077900886536
4,9129,28,1,0.08582783490419388,0.08582783490419388,0.9141721650958061,0.09240276366472244,0.006949239876121283,0.0012623841175809503,0.005717020947486162,0.31985872983932495,0.08877690881490707
4,9129,29,1,0.13629911839962006,0.13629911839962006,0.8637008816003799,0.32335683703422546,0.03058362565934658,0.010227563790977001,0.013024106621742249,0.28255513310432434,0.15804748237133026
5,12172,0,1,0.10505714267492294,0.10505714267492294,0.8949428573250771,0.28014612197875977,0.01805633306503296,0.007472297176718712,0.024669013917446136,0.17946165800094604,0.1205374225974083
5,12172,1,1,0.06398964673280716,0.06398964673280716,0.9360103532671928,0.2381635159254074,0.004692575894296169,0.004264541435986757,0.01938447169959545,0.034593332558870316,0.08283944427967072
5,12172,2,1,0.034592028707265854,0.034592028707265854,0.9654079712927341,0.08166627585887909,0.0014095985097810626,0.001374414307065308,0.010814224369823933,0.07531958073377609,0.036968063563108444
5,12172,3,1,0.06753028184175491,0.06753028184175491,0.9324697181582451,0.12652462720870972,0.010909821838140488,0.0042288233526051044,0.031991489231586456,0.10640329867601395,0.12512364983558655
5,12172,4,1,0.047111641615629196,0.047111641615629196,0.9528883583843708,0.12354402989149094,0.0035832468420267105,0.003789516631513834,0.021419893950223923,0.06904735416173935,0.061285797506570816
5,12172,5,1,0.047353167086839676,0.047353167086839676,0.9526468329131603,0.1159214973449707,0.004125335719436407,0.003448067931458354,0.021876411512494087,0.06841695308685303,0.07033073902130127
5,12172,6,1,0.04207877442240715,0.04207877442240715,0.9579212255775928,0.09675341099500656,0.003343351650983095,0.0024527315981686115,0.01775590516626835,0.06831207126379013,0.06385517865419388
5,12172,7,1,0.06491369009017944,0.06491369009017944,0.9350863099098206,0.2298322319984436,0.0044099921360611916,0.006595148704946041,0.015975987538695335,0.07452154904603958,0.058147210627794266
5,12172,8,1,0.03976907208561897,0.03976907208561897,0.960230927914381,0.04017408937215805,0.003843283047899604,0.00048104499001055956,0.01068711094558239,0.0749741941690445,0.10845470428466797
5,12172,9,1,0.054857030510902405,0.054857030510902405,0.9451429694890976,0.196668341755867,0.002673435490578413,0.005119715351611376,0.014275954104959965,0.0703687071800232,0.04003605991601944
5,12172,10,1,0.03924575448036194,0.03924575448036194,0.9607542455196381,0.04531199112534523,0.003916406072676182,0.0005557905533351004,0.012318491004407406,0.07998424023389816,0.09338761121034622
5,12172,11,1,0.05485443398356438,0.05485443398356438,0.9451455660164356,0.20610542595386505,0.0033413502387702465,0.003862946992740035,0.015521335415542126,0.030151396989822388,0.0701441615819931
5,12172,12,1,0.07193436473608017,0.07193436473608017,0.9280656352639198,0.23909611999988556,0.006300542037934065,0.00463864766061306,0.016373148187994957,0.0886407345533371,0.0765569657087326
5,12172,13,1,0.041235920041799545,0.041235920041799545,0.9587640799582005,0.0654907077550888,0.0033765705302357674,0.0008776208269409835,0.012845909222960472,0.09098363667726517,0.07384108006954193
5,12172,14,1,0.0444963276386261,0.0444963276386261,0.9555036723613739,0.07731349021196365,0.004650638438761234,0.0014128097100183368,0.01874537020921707,0.0800606980919838,0.08479496091604233
5,12172,15,1,0.05822177603840828,0.05822177603840828,0.9417782239615917,0.08993326127529144,0.009241308085620403,0.002036422025412321,0.02610553801059723,0.10171674937009811,0.12029735743999481
5,12172,16,1,0.07701415568590164,0.07701415568590164,0.9229858443140984,0.2338753193616867,0.008855428546667099,0.00818556360900402,0.026696760207414627,0.10259559005498886,0.081876240670681
5,12172,17,1,0.054937053471803665,0.054937053471803665,0.9450629465281963,0.18081161379814148,0.004464196506887674,0.004560391418635845,0.022163869813084602,0.03616850823163986,0.08145374804735184
5,12172,18,1,0.059542443603277206,0.059542443603277206,0.9404575563967228,0.17476829886436462,0.005394794512540102,0.00669552106410265,0.027497271075844765,0.07712779194116592,0.0657709613442421
5,12172,19,1,0.042341332882642746,0.042341332882642746,0.9576586671173573,0.04449058696627617,0.004465082660317421,0.0004901528009213507,0.012308904901146889,0.07803568243980408,0.1142575815320015
5,12172,20,1,0.08883309364318848,0.08883309364318848,0.9111669063568115,0.23760753870010376,0.018550952896475792,0.006146828178316355,0.02511291578412056,0.09988719969987869,0.1456931084394455
5,12172,21,1,0.06694745272397995,0.06694745272397995,0.93305254727602,0.20302864909172058,0.006247096695005894,0.0068841781467199326,0.022162698209285736,0.1001478061079979,0.06321428716182709
5,12172,22,1,0.049822550266981125,0.049822550266981125,0.9501774497330189,0.05916277691721916,0.00623675063252449,0.000789688783697784,0.016878746449947357,0.09939393401145935,0.11647342145442963
5,12172,23,1,0.10306552052497864,0.10306552052497864,0.8969344794750214,0.2797853350639343,0.021739186719059944,0.006628259550780058,0.034360531717538834,0.12488818913698196,0.15099163353443146
5,12172,24,1,0.05904601886868477,0.05904601886868477,0.9409539811313152,0.07828404009342194,0.008824453689157963,0.001219778205268085,0.025822004303336143,0.10155833512544632,0.13856752216815948
5,12172,25,1,0.06249583885073662,0.06249583885073662,0.9375041611492634,0.2137744277715683,0.005501092411577702,0.007848481647670269,0.024813655763864517,0.04142607003450394,0.08161129057407379
5,12172,26,1,0.06210814788937569,0.06210814788937569,0.9378918521106243,0.07111544162034988,0.011514676734805107,0.0017225933261215687,0.024803996086120605,0.11015956103801727,0.1533326357603073
5,12172,27,1,0.057687073945999146,0.057687073945999146,0.9423129260540009,0.2155969887971878,0.0036271079443395138,0.006463474594056606,0.019146138802170753,0.04218297451734543,0.05910573899745941
5,12172,28,0,0.08971219509840012,0.08971219509840012,0.9102878049015999,0.22927208244800568,0.017074191942811012,0.00854768417775631,0.03862885758280754,0.12274546921253204,0.12200485914945602
5,12172,29,1,0.10476842522621155,0.10476842522621155,0.8952315747737885,0.26302146911621094,0.025567274540662766,0.006780612748116255,0.03367337957024574,0.1365288943052292,0.1630389243364334
